id	kcat_fwd	kcat_bkwd	mw_fwd	mw_bkwd
EX_ala_L_e_	25.0	25.0	85300.0	85300.0
EX_alaala_e_	25.0	25.0	85300.0	85300.0
EX_aldstrn_e_	25.0	25.0	85300.0	85300.0
EX_amp_e_	25.0	25.0	85300.0	85300.0
EX_andrstrn_e_	25.0	25.0	85300.0	85300.0
EX_andrstrnglc_e_	25.0	25.0	85300.0	85300.0
EX_anth_e_	25.0	25.0	85300.0	85300.0
EX_antipyrene_e_	25.0	25.0	85300.0	85300.0
EX_apnnox_e_	25.0	25.0	85300.0	85300.0
EX_appnn_e_	25.0	25.0	85300.0	85300.0
EX_aprgstrn_e_	25.0	25.0	85300.0	85300.0
EX_arab_L_e_	25.0	25.0	85300.0	85300.0
EX_arach_e_	25.0	25.0	85300.0	85300.0
EX_arachcoa_e_	25.0	25.0	85300.0	85300.0
EX_arachd_e_	25.0	25.0	85300.0	85300.0
EX_arg_L_e_	25.0	25.0	85300.0	85300.0
EX_ascb_L_e_	25.0	25.0	85300.0	85300.0
EX_asn_L_e_	25.0	25.0	85300.0	85300.0
EX_asp_D_e_	25.0	25.0	85300.0	85300.0
EX_asp_L_e_	25.0	25.0	85300.0	85300.0
EX_atp_e_	25.0	25.0	85300.0	85300.0
EX_avite1_e_	25.0	25.0	85300.0	85300.0
EX_avite2_e_	25.0	25.0	85300.0	85300.0
EX_bglc_e_	25.0	25.0	85300.0	85300.0
EX_bhb_e_	25.0	25.0	85300.0	85300.0
EX_bildglcur_e_	25.0	25.0	85300.0	85300.0
EX_bilirub_e_	25.0	25.0	85300.0	85300.0
EX_biocyt_e_	25.0	25.0	85300.0	85300.0
EX_btn_e_	25.0	25.0	85300.0	85300.0
EX_but_e_	25.0	25.0	85300.0	85300.0
EX_bvite_e_	25.0	25.0	85300.0	85300.0
EX_C02470_e_	25.0	25.0	85300.0	85300.0
EX_C02528_e_	25.0	25.0	85300.0	85300.0
EX_C04849_e_	25.0	25.0	85300.0	85300.0
EX_c10dc	25.0	25.0	85300.0	85300.0
EX_c4crn	25.0	25.0	85300.0	85300.0
EX_c51crn	25.0	25.0	85300.0	85300.0
EX_c8crn	25.0	25.0	85300.0	85300.0
EX_camp_e_	25.0	25.0	85300.0	85300.0
EX_carn_e_	25.0	25.0	85300.0	85300.0
EX_caro_e_	25.0	25.0	85300.0	85300.0
EX_carveol_e_	25.0	25.0	85300.0	85300.0
EX_cbasp_e_	25.0	25.0	85300.0	85300.0
EX_cdp_e_	25.0	25.0	85300.0	85300.0
EX_CE0074_e_	25.0	25.0	85300.0	85300.0
EX_CE1925_e_	25.0	25.0	85300.0	85300.0
EX_CE1926_e_	25.0	25.0	85300.0	85300.0
EX_CE1935_e_	25.0	25.0	85300.0	85300.0
EX_CE1936_e_	25.0	25.0	85300.0	85300.0
EX_CE1939_e_	25.0	25.0	85300.0	85300.0
EX_CE1940_e_	25.0	25.0	85300.0	85300.0
EX_CE1943_e_	25.0	25.0	85300.0	85300.0
EX_CE2011_e_	25.0	25.0	85300.0	85300.0
EX_CE2250_e_	25.0	25.0	85300.0	85300.0
EX_CE2838_e_	25.0	25.0	85300.0	85300.0
EX_CE2839_e_	25.0	25.0	85300.0	85300.0
EX_CE2915_e_	25.0	25.0	85300.0	85300.0
EX_CE2916_e_	25.0	25.0	85300.0	85300.0
EX_CE2917_e_	25.0	25.0	85300.0	85300.0
EX_CE4633_e_	25.0	25.0	85300.0	85300.0
EX_CE4722_e_	25.0	25.0	85300.0	85300.0
EX_CE4723_e_	25.0	25.0	85300.0	85300.0
EX_CE4724_e_	25.0	25.0	85300.0	85300.0
EX_CE4881_e_	25.0	25.0	85300.0	85300.0
EX_CE5786_e_	25.0	25.0	85300.0	85300.0
EX_CE5788_e_	25.0	25.0	85300.0	85300.0
EX_CE5789_e_	25.0	25.0	85300.0	85300.0
EX_CE5797_e_	25.0	25.0	85300.0	85300.0
EX_CE5798_e_	25.0	25.0	85300.0	85300.0
EX_CE5853_e_	25.0	25.0	85300.0	85300.0
EX_CE5854_e_	25.0	25.0	85300.0	85300.0
EX_CE5867_e_	25.0	25.0	85300.0	85300.0
EX_CE5868_e_	25.0	25.0	85300.0	85300.0
EX_CE5869_e_	25.0	25.0	85300.0	85300.0
EX_cgly_e_	25.0	25.0	85300.0	85300.0
EX_chol_e_	25.0	25.0	85300.0	85300.0
EX_cholate_e_	25.0	25.0	85300.0	85300.0
EX_chsterol_e_	25.0	25.0	85300.0	85300.0
EX_chtn_e_	25.0	25.0	85300.0	85300.0
EX_cit_e_	25.0	25.0	85300.0	85300.0
EX_citr_L_e_	25.0	25.0	85300.0	85300.0
EX_cl_e_	25.0	25.0	85300.0	85300.0
EX_CLPND_e_	25.0	25.0	85300.0	85300.0
EX_cmp_e_	25.0	25.0	85300.0	85300.0
EX_co_e_	25.0	25.0	85300.0	85300.0
EX_co2_e_	25.0	25.0	85300.0	85300.0
EX_coa_e_	25.0	25.0	85300.0	85300.0
EX_coumarin_e_	25.0	25.0	85300.0	85300.0
EX_creat_e_	25.0	25.0	85300.0	85300.0
EX_crm_cho_e_	25.0	25.0	85300.0	85300.0
EX_crmp_cho_e_	25.0	25.0	85300.0	85300.0
EX_crn_e_	25.0	25.0	85300.0	85300.0
EX_crtsl_e_	25.0	25.0	85300.0	85300.0
EX_crtstrn_e_	25.0	25.0	85300.0	85300.0
EX_crvnc_e_	25.0	25.0	85300.0	85300.0
EX_csn_e_	25.0	25.0	85300.0	85300.0
EX_cspg_a_e_	25.0	25.0	85300.0	85300.0
EX_cspg_b_e_	25.0	25.0	85300.0	85300.0
EX_cspg_c_e_	25.0	25.0	85300.0	85300.0
EX_cspg_d_e_	25.0	25.0	85300.0	85300.0
EX_cspg_e_e_	25.0	25.0	85300.0	85300.0
EX_ctp_e_	25.0	25.0	85300.0	85300.0
EX_cyan_e_	25.0	25.0	85300.0	85300.0
EX_cys_L_e_	25.0	25.0	85300.0	85300.0
EX_cysam_e_	25.0	25.0	85300.0	85300.0
EX_cytd_e_	25.0	25.0	85300.0	85300.0
EX_dad_2_e_	25.0	25.0	85300.0	85300.0
EX_dag_cho_e_	25.0	25.0	85300.0	85300.0
EX_dca_e_	25.0	25.0	85300.0	85300.0
EX_dchac_e_	25.0	25.0	85300.0	85300.0
EX_dcsptn1_e_	25.0	25.0	85300.0	85300.0
EX_dcyt_e_	25.0	25.0	85300.0	85300.0
EX_debrisoquine_e_	25.0	25.0	85300.0	85300.0
EX_dgchol_e_	25.0	25.0	85300.0	85300.0
EX_dgmp_e_	25.0	25.0	85300.0	85300.0
EX_dgsn_e_	25.0	25.0	85300.0	85300.0
EX_dgtp_e_	25.0	25.0	85300.0	85300.0
EX_dha_e_	25.0	25.0	85300.0	85300.0
EX_dhap_e_	25.0	25.0	85300.0	85300.0
EX_dhdascb_e_	25.0	25.0	85300.0	85300.0
EX_dheas_e_	25.0	25.0	85300.0	85300.0
EX_dhf_e_	25.0	25.0	85300.0	85300.0
EX_digalsgalside_cho_e_	25.0	25.0	85300.0	85300.0
EX_din_e_	25.0	25.0	85300.0	85300.0
EX_dlnlcg_e_	25.0	25.0	85300.0	85300.0
EX_dmantipyrine_e_	25.0	25.0	85300.0	85300.0
EX_dopa_e_	25.0	25.0	85300.0	85300.0
EX_dopasf_e_	25.0	25.0	85300.0	85300.0
EX_dpcoa_e_	25.0	25.0	85300.0	85300.0
EX_drib_e_	25.0	25.0	85300.0	85300.0
EX_dtdp_e_	25.0	25.0	85300.0	85300.0
EX_dtmp_e_	25.0	25.0	85300.0	85300.0
EX_dttp_e_	25.0	25.0	85300.0	85300.0
EX_duri_e_	25.0	25.0	85300.0	85300.0
EX_eaflatoxin_e_	25.0	25.0	85300.0	85300.0
EX_ebastine_e_	25.0	25.0	85300.0	85300.0
EX_ebastineoh_e_	25.0	25.0	85300.0	85300.0
EX_eicostet_e_	25.0	25.0	85300.0	85300.0
EX_elaid_e_	25.0	25.0	85300.0	85300.0
EX_estradiol_e_	25.0	25.0	85300.0	85300.0
EX_estradiolglc_e_	25.0	25.0	85300.0	85300.0
EX_estroneglc_e_	25.0	25.0	85300.0	85300.0
EX_estrones_e_	25.0	25.0	85300.0	85300.0
EX_etoh_e_	25.0	25.0	85300.0	85300.0
EX_fad_e_	25.0	25.0	85300.0	85300.0
EX_fald_e_	25.0	25.0	85300.0	85300.0
EX_fe2_e_	25.0	25.0	85300.0	85300.0
EX_fe3_e_	25.0	25.0	85300.0	85300.0
EX_fmn_e_	25.0	25.0	85300.0	85300.0
EX_fol_e_	25.0	25.0	85300.0	85300.0
EX_for_e_	25.0	25.0	85300.0	85300.0
EX_fru_e_	25.0	25.0	85300.0	85300.0
EX_fuc_L_e_	25.0	25.0	85300.0	85300.0
EX_fuc13galacglcgal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fuc14galacglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucacgalfucgalacglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucacngal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucacngalacglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucfuc12gal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucfuc132galacglcgal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucfucfucgalacglcgal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucfucgalacglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucgal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucgalfucgalacglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_fucgalgbside_cho_e_	25.0	25.0	85300.0	85300.0
EX_g1p_e_	25.0	25.0	85300.0	85300.0
EX_gal_e_	25.0	25.0	85300.0	85300.0
EX_galacglcgalgbside_cho_e_	25.0	25.0	85300.0	85300.0
EX_galfuc12gal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_galfucgalacglcgal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho_e_	25.0	25.0	85300.0	85300.0
EX_galside_cho_e_	25.0	25.0	85300.0	85300.0
EX_gam_e_	25.0	25.0	85300.0	85300.0
EX_gbside_cho_e_	25.0	25.0	85300.0	85300.0
EX_gchola_e_	25.0	25.0	85300.0	85300.0
EX_gd1b2_cho_e_	25.0	25.0	85300.0	85300.0
EX_gd1c_cho_e_	25.0	25.0	85300.0	85300.0
EX_gdp_e_	25.0	25.0	85300.0	85300.0
EX_glc_e_	25.0	25.0	85300.0	85300.0
EX_glcur_e_	25.0	25.0	85300.0	85300.0
EX_glgchlo_e_	25.0	25.0	85300.0	85300.0
EX_gln_L_e_	25.0	25.0	85300.0	85300.0
EX_gltcho_e_	25.0	25.0	85300.0	85300.0
EX_gltdechol_e_	25.0	25.0	85300.0	85300.0
EX_glu_L_e_	25.0	25.0	85300.0	85300.0
EX_gluala_e_	25.0	25.0	85300.0	85300.0
EX_gly_e_	25.0	25.0	85300.0	85300.0
EX_glyb_e_	25.0	25.0	85300.0	85300.0
EX_glyc_e_	25.0	25.0	85300.0	85300.0
EX_glyc_S_e_	25.0	25.0	85300.0	85300.0
EX_glygly_e_	25.0	25.0	85300.0	85300.0
EX_glygn2_e_	25.0	25.0	85300.0	85300.0
EX_glygn4_e_	25.0	25.0	85300.0	85300.0
EX_glygn5_e_	25.0	25.0	85300.0	85300.0
EX_glyleu_e_	25.0	25.0	85300.0	85300.0
EX_glyphe_e_	25.0	25.0	85300.0	85300.0
EX_glypro_e_	25.0	25.0	85300.0	85300.0
EX_glysar_e_	25.0	25.0	85300.0	85300.0
EX_gmp_e_	25.0	25.0	85300.0	85300.0
EX_gp1c_cho_e_	25.0	25.0	85300.0	85300.0
EX_gp1calpha_cho_e_	25.0	25.0	85300.0	85300.0
EX_gq1b_cho_e_	25.0	25.0	85300.0	85300.0
EX_gq1balpha_cho_e_	25.0	25.0	85300.0	85300.0
EX_gsn_e_	25.0	25.0	85300.0	85300.0
EX_gt1a_cho_e_	25.0	25.0	85300.0	85300.0
EX_gthox_e_	25.0	25.0	85300.0	85300.0
EX_gthrd_e_	25.0	25.0	85300.0	85300.0
EX_gtp_e_	25.0	25.0	85300.0	85300.0
EX_gua_e_	25.0	25.0	85300.0	85300.0
EX_gum_e_	25.0	25.0	85300.0	85300.0
EX_gumdchac_e_	25.0	25.0	85300.0	85300.0
EX_gumgchol_e_	25.0	25.0	85300.0	85300.0
EX_gumtchol_e_	25.0	25.0	85300.0	85300.0
EX_h_e_	25.0	25.0	85300.0	85300.0
EX_h2o_e_	25.0	25.0	85300.0	85300.0
EX_h2o2_e_	25.0	25.0	85300.0	85300.0
EX_ha_e_	25.0	25.0	85300.0	85300.0
EX_ha_pre1_e_	25.0	25.0	85300.0	85300.0
EX_HC00229_e_	25.0	25.0	85300.0	85300.0
EX_HC00250_e_	25.0	25.0	85300.0	85300.0
EX_HC00822_e_	25.0	25.0	85300.0	85300.0
EX_HC00955_e_	25.0	25.0	85300.0	85300.0
EX_HC01104_e_	25.0	25.0	85300.0	85300.0
EX_HC01361_e_	25.0	25.0	85300.0	85300.0
EX_HC01440_e_	25.0	25.0	85300.0	85300.0
EX_HC01441_e_	25.0	25.0	85300.0	85300.0
EX_HC01444_e_	25.0	25.0	85300.0	85300.0
EX_HC01446_e_	25.0	25.0	85300.0	85300.0
EX_HC01577_e_	25.0	25.0	85300.0	85300.0
EX_HC01609_e_	25.0	25.0	85300.0	85300.0
EX_HC01700_e_	25.0	25.0	85300.0	85300.0
EX_HC02160_e_	25.0	25.0	85300.0	85300.0
EX_HC02161_e_	25.0	25.0	85300.0	85300.0
EX_HC02202_e_	25.0	25.0	85300.0	85300.0
EX_HC02203_e_	25.0	25.0	85300.0	85300.0
EX_HC02204_e_	25.0	25.0	85300.0	85300.0
EX_HC02205_e_	25.0	25.0	85300.0	85300.0
EX_HC02206_e_	25.0	25.0	85300.0	85300.0
EX_HC02207_e_	25.0	25.0	85300.0	85300.0
EX_hco3_e_	25.0	25.0	85300.0	85300.0
EX_hcoumarin_e_	25.0	25.0	85300.0	85300.0
EX_hdca_e_	25.0	25.0	85300.0	85300.0
EX_hdcea_e_	25.0	25.0	85300.0	85300.0
EX_hestratriol_e_	25.0	25.0	85300.0	85300.0
EX_hexc_e_	25.0	25.0	85300.0	85300.0
EX_his_L_e_	25.0	25.0	85300.0	85300.0
EX_hista_e_	25.0	25.0	85300.0	85300.0
EX_hom_L_e_	25.0	25.0	85300.0	85300.0
EX_hpdca_e_	25.0	25.0	85300.0	85300.0
EX_chopg_e_	25.0	25.0	85300.0	85300.0
EX_htaxol_e_	25.0	25.0	85300.0	85300.0
EX_hxan_e_	25.0	25.0	85300.0	85300.0
EX_hyptaur_e_	25.0	25.0	85300.0	85300.0
EX_i_e_	25.0	25.0	85300.0	85300.0
EX_idour_e_	25.0	25.0	85300.0	85300.0
EX_idp_e_	25.0	25.0	85300.0	85300.0
EX_ile_L_e_	25.0	25.0	85300.0	85300.0
EX_imp_e_	25.0	25.0	85300.0	85300.0
EX_inost_e_	25.0	25.0	85300.0	85300.0
EX_ins_e_	25.0	25.0	85300.0	85300.0
EX_ivcrn	25.0	25.0	85300.0	85300.0
EX_ksi_deg1_e_	25.0	25.0	85300.0	85300.0
EX_ksi_e_	25.0	25.0	85300.0	85300.0
EX_ksii_core2_e_	25.0	25.0	85300.0	85300.0
EX_ksii_core4_e_	25.0	25.0	85300.0	85300.0
EX_lac_D_e_	25.0	25.0	85300.0	85300.0
EX_lac_L_e_	25.0	25.0	85300.0	85300.0
EX_lcts_e_	25.0	25.0	85300.0	85300.0
EX_Lcystin_e_	25.0	25.0	85300.0	85300.0
EX_leu_L_e_	25.0	25.0	85300.0	85300.0
EX_leugly_e_	25.0	25.0	85300.0	85300.0
EX_leuktrA4_e_	25.0	25.0	85300.0	85300.0
EX_leuktrB4_e_	25.0	25.0	85300.0	85300.0
EX_leuktrC4_e_	25.0	25.0	85300.0	85300.0
EX_leuktrD4_e_	25.0	25.0	85300.0	85300.0
EX_leuktrE4_e_	25.0	25.0	85300.0	85300.0
EX_leuktrF4_e_	25.0	25.0	85300.0	85300.0
EX_leuleu_e_	25.0	25.0	85300.0	85300.0
EX_lgnc_e_	25.0	25.0	85300.0	85300.0
EX_limnen_e_	25.0	25.0	85300.0	85300.0
EX_lneldc_e_	25.0	25.0	85300.0	85300.0
EX_lnlc_e_	25.0	25.0	85300.0	85300.0
EX_lnlnca_e_	25.0	25.0	85300.0	85300.0
EX_lnlncg_e_	25.0	25.0	85300.0	85300.0
EX_lpchol_cho_e_	25.0	25.0	85300.0	85300.0
EX_lys_L_e_	25.0	25.0	85300.0	85300.0
EX_mag_cho_e_	25.0	25.0	85300.0	85300.0
EX_mal_L_e_	25.0	25.0	85300.0	85300.0
EX_malcoa_e_	25.0	25.0	85300.0	85300.0
EX_malt_e_	25.0	25.0	85300.0	85300.0
EX_malthp_e_	25.0	25.0	85300.0	85300.0
EX_malthx_e_	25.0	25.0	85300.0	85300.0
EX_maltpt_e_	25.0	25.0	85300.0	85300.0
EX_malttr_e_	25.0	25.0	85300.0	85300.0
EX_maltttr_e_	25.0	25.0	85300.0	85300.0
EX_man_e_	25.0	25.0	85300.0	85300.0
EX_meoh_e_	25.0	25.0	85300.0	85300.0
EX_mepi_e_	25.0	25.0	85300.0	85300.0
EX_mercplaccys_e_	25.0	25.0	85300.0	85300.0
EX_met_L_e_	25.0	25.0	85300.0	85300.0
EX_mthgxl_e_	25.0	25.0	85300.0	85300.0
EX_n2m2nmasn_e_	25.0	25.0	85300.0	85300.0
EX_nac_e_	25.0	25.0	85300.0	85300.0
EX_nad_e_	25.0	25.0	85300.0	85300.0
EX_nadp_e_	25.0	25.0	85300.0	85300.0
EX_ncam_e_	25.0	25.0	85300.0	85300.0
EX_nh4_e_	25.0	25.0	85300.0	85300.0
EX_no_e_	25.0	25.0	85300.0	85300.0
EX_no2_e_	25.0	25.0	85300.0	85300.0
EX_npthl_e_	25.0	25.0	85300.0	85300.0
EX_nrpphr_e_	25.0	25.0	85300.0	85300.0
EX_nrpphrsf_e_	25.0	25.0	85300.0	85300.0
EX_nrvnc_e_	25.0	25.0	85300.0	85300.0
EX_o2_e_	25.0	25.0	85300.0	85300.0
EX_o2s_e_	25.0	25.0	85300.0	85300.0
EX_oagd3_cho_e_	25.0	25.0	85300.0	85300.0
EX_oagt3_cho_e_	25.0	25.0	85300.0	85300.0
EX_ocdca_e_	25.0	25.0	85300.0	85300.0
EX_ocdcea_e_	25.0	25.0	85300.0	85300.0
EX_octa_e_	25.0	25.0	85300.0	85300.0
EX_omeprazole_e_	25.0	25.0	85300.0	85300.0
EX_onpthl_e_	25.0	25.0	85300.0	85300.0
EX_orn_e_	25.0	25.0	85300.0	85300.0
EX_orot_e_	25.0	25.0	85300.0	85300.0
EX_oxa_e_	25.0	25.0	85300.0	85300.0
EX_paf_cho_e_	25.0	25.0	85300.0	85300.0
EX_pan4p_e_	25.0	25.0	85300.0	85300.0
EX_pchol_cho_e_	25.0	25.0	85300.0	85300.0
EX_pe_cho_e_	25.0	25.0	85300.0	85300.0
EX_pect_e_	25.0	25.0	85300.0	85300.0
EX_pectindchac_e_	25.0	25.0	85300.0	85300.0
EX_pectingchol_e_	25.0	25.0	85300.0	85300.0
EX_pectintchol_e_	25.0	25.0	85300.0	85300.0
EX_peplys_e_	25.0	25.0	85300.0	85300.0
EX_perillyl_e_	25.0	25.0	85300.0	85300.0
EX_pglyc_cho_e_	25.0	25.0	85300.0	85300.0
EX_phe_L_e_	25.0	25.0	85300.0	85300.0
EX_pheacgln_e_	25.0	25.0	85300.0	85300.0
EX_pheme_e_	25.0	25.0	85300.0	85300.0
EX_pi_e_	25.0	25.0	85300.0	85300.0
EX_pnto_R_e_	25.0	25.0	85300.0	85300.0
EX_ppa_e_	25.0	25.0	85300.0	85300.0
EX_ppi_e_	25.0	25.0	85300.0	85300.0
EX_prgstrn_e_	25.0	25.0	85300.0	85300.0
EX_pro_L_e_	25.0	25.0	85300.0	85300.0
EX_progly_e_	25.0	25.0	85300.0	85300.0
EX_prostgd2_e_	25.0	25.0	85300.0	85300.0
EX_prostge1_e_	25.0	25.0	85300.0	85300.0
EX_prostge2_e_	25.0	25.0	85300.0	85300.0
EX_prostgf2_e_	25.0	25.0	85300.0	85300.0
EX_prostgh2_e_	25.0	25.0	85300.0	85300.0
EX_prostgi2_e_	25.0	25.0	85300.0	85300.0
EX_prpp_e_	25.0	25.0	85300.0	85300.0
EX_ps_cho_e_	25.0	25.0	85300.0	85300.0
EX_psyl_e_	25.0	25.0	85300.0	85300.0
EX_psylchol_e_	25.0	25.0	85300.0	85300.0
EX_psyltchol_e_	25.0	25.0	85300.0	85300.0
EX_psyltdechol_e_	25.0	25.0	85300.0	85300.0
EX_ptdca_e_	25.0	25.0	85300.0	85300.0
EX_ptrc_e_	25.0	25.0	85300.0	85300.0
EX_ptth_e_	25.0	25.0	85300.0	85300.0
EX_pydam_e_	25.0	25.0	85300.0	85300.0
EX_pydx_e_	25.0	25.0	85300.0	85300.0
EX_pydx5p_e_	25.0	25.0	85300.0	85300.0
EX_pydxn_e_	25.0	25.0	85300.0	85300.0
EX_pyr_e_	25.0	25.0	85300.0	85300.0
EX_q10_e_	25.0	25.0	85300.0	85300.0
EX_q10h2_e_	25.0	25.0	85300.0	85300.0
EX_rbt_e_	25.0	25.0	85300.0	85300.0
EX_retfa_e_	25.0	25.0	85300.0	85300.0
EX_retinol_9_cis_e_	25.0	25.0	85300.0	85300.0
EX_retinol_cis_11_e_	25.0	25.0	85300.0	85300.0
EX_retinol_e_	25.0	25.0	85300.0	85300.0
EX_retn_e_	25.0	25.0	85300.0	85300.0
EX_retnglc_e_	25.0	25.0	85300.0	85300.0
EX_rib_D_e_	25.0	25.0	85300.0	85300.0
EX_ribflv_e_	25.0	25.0	85300.0	85300.0
EX_Rtotal_e_	25.0	25.0	85300.0	85300.0
EX_Rtotal2_e_	25.0	25.0	85300.0	85300.0
EX_Rtotal3_e_	25.0	25.0	85300.0	85300.0
EX_s2l2fn2m2masn_e_	25.0	25.0	85300.0	85300.0
EX_s2l2n2m2masn_e_	25.0	25.0	85300.0	85300.0
EX_sarcs_e_	25.0	25.0	85300.0	85300.0
EX_sbt_d_e_	25.0	25.0	85300.0	85300.0
EX_ser_D_e_	25.0	25.0	85300.0	85300.0
EX_ser_L_e_	25.0	25.0	85300.0	85300.0
EX_sfcys_e_	25.0	25.0	85300.0	85300.0
EX_sl_L_e_	25.0	25.0	85300.0	85300.0
EX_so4_e_	25.0	25.0	85300.0	85300.0
EX_spc_cho_e_	25.0	25.0	85300.0	85300.0
EX_sph1p_e_	25.0	25.0	85300.0	85300.0
EX_sphs1p_e_	25.0	25.0	85300.0	85300.0
EX_spmd_e_	25.0	25.0	85300.0	85300.0
EX_sprm_e_	25.0	25.0	85300.0	85300.0
EX_srtn_e_	25.0	25.0	85300.0	85300.0
EX_strch1_e_	25.0	25.0	85300.0	85300.0
EX_strch2_e_	25.0	25.0	85300.0	85300.0
EX_strdnc_e_	25.0	25.0	85300.0	85300.0
EX_succ_e_	25.0	25.0	85300.0	85300.0
EX_sucr_e_	25.0	25.0	85300.0	85300.0
EX_tag_cho_e_	25.0	25.0	85300.0	85300.0
EX_taur_e_	25.0	25.0	85300.0	85300.0
EX_taxol_e_	25.0	25.0	85300.0	85300.0
EX_tchola_e_	25.0	25.0	85300.0	85300.0
EX_tcynt_e_	25.0	25.0	85300.0	85300.0
EX_tdchola_e_	25.0	25.0	85300.0	85300.0
EX_tdechola_e_	25.0	25.0	85300.0	85300.0
EX_tethex3_e_	25.0	25.0	85300.0	85300.0
EX_tetpent3_e_	25.0	25.0	85300.0	85300.0
EX_tetpent6_e_	25.0	25.0	85300.0	85300.0
EX_tettet6_e_	25.0	25.0	85300.0	85300.0
EX_thf_e_	25.0	25.0	85300.0	85300.0
EX_thm_e_	25.0	25.0	85300.0	85300.0
EX_thmmp_e_	25.0	25.0	85300.0	85300.0
EX_thmtp_e_	25.0	25.0	85300.0	85300.0
EX_thr_L_e_	25.0	25.0	85300.0	85300.0
EX_thym_e_	25.0	25.0	85300.0	85300.0
EX_thymd_e_	25.0	25.0	85300.0	85300.0
EX_thyox_L_e_	25.0	25.0	85300.0	85300.0
EX_tmndnc_e_	25.0	25.0	85300.0	85300.0
EX_tolbutamide_e_	25.0	25.0	85300.0	85300.0
EX_tre_e_	25.0	25.0	85300.0	85300.0
EX_triodthy_e_	25.0	25.0	85300.0	85300.0
EX_triodthysuf_e_	25.0	25.0	85300.0	85300.0
EX_trp_L_e_	25.0	25.0	85300.0	85300.0
EX_tststerone_e_	25.0	25.0	85300.0	85300.0
EX_tststeroneglc_e_	25.0	25.0	85300.0	85300.0
EX_tststerones_e_	25.0	25.0	85300.0	85300.0
EX_tsul_e_	25.0	25.0	85300.0	85300.0
EX_ttdca_e_	25.0	25.0	85300.0	85300.0
EX_txa2_e_	25.0	25.0	85300.0	85300.0
EX_tymsf_e_	25.0	25.0	85300.0	85300.0
EX_Tyr_ggn_e_	25.0	25.0	85300.0	85300.0
EX_tyr_L_e_	25.0	25.0	85300.0	85300.0
EX_udp_e_	25.0	25.0	85300.0	85300.0
EX_udpg_e_	25.0	25.0	85300.0	85300.0
EX_udpgal_e_	25.0	25.0	85300.0	85300.0
EX_ump_e_	25.0	25.0	85300.0	85300.0
EX_ura_e_	25.0	25.0	85300.0	85300.0
EX_urate_e_	25.0	25.0	85300.0	85300.0
EX_urea_e_	25.0	25.0	85300.0	85300.0
EX_uri_e_	25.0	25.0	85300.0	85300.0
EX_utp_e_	25.0	25.0	85300.0	85300.0
EX_vacc_e_	25.0	25.0	85300.0	85300.0
EX_val_L_e_	25.0	25.0	85300.0	85300.0
EX_vitd3_e_	25.0	25.0	85300.0	85300.0
EX_whddca_e_	25.0	25.0	85300.0	85300.0
EX_whhdca_e_	25.0	25.0	85300.0	85300.0
EX_whttdca_e_	25.0	25.0	85300.0	85300.0
EX_xolest_cho_e_	25.0	25.0	85300.0	85300.0
EX_xolest2_cho_e_	25.0	25.0	85300.0	85300.0
EX_xoltri24_e_	25.0	25.0	85300.0	85300.0
EX_xoltri25_e_	25.0	25.0	85300.0	85300.0
EX_xoltri27_e_	25.0	25.0	85300.0	85300.0
EX_xyl_D_e_	25.0	25.0	85300.0	85300.0
EX_xylt_e_	25.0	25.0	85300.0	85300.0
EX_yvite_e_	25.0	25.0	85300.0	85300.0
F1Atg	25.0	25.0	85300.0	85300.0
FADH2ETC	25.0	25.0	85300.0	85300.0
FADH2tru	25.0	25.0	85300.0	85300.0
FADH2tx	25.0	25.0	85300.0	85300.0
FADtru	25.0	25.0	85300.0	85300.0
FADtx	25.0	25.0	85300.0	85300.0
FALDtly	25.0	25.0	85300.0	85300.0
FALDtm	25.0	25.0	85300.0	85300.0
FAOXMC10OHMC10r	25.0	25.0	85300.0	85300.0
FAOXOHMC10DC10c	25.0	25.0	85300.0	85300.0
FE2t	25.0	25.0	85300.0	85300.0
FE2tm	25.0	25.0	85300.0	85300.0
FMNALKPle	25.0	25.0	85300.0	85300.0
FOLTle	25.0	25.0	85300.0	85300.0
FORt2m	25.0	25.0	85300.0	85300.0
FORtr	25.0	25.0	85300.0	85300.0
FRDPtc	25.0	25.0	85300.0	85300.0
FRDPtcr	25.0	25.0	85300.0	85300.0
